IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
64ba017dbcd2d3e3c0bf47b04850d913993baac4	PF03796:IPR007694-PF14528:IPR004860-PF03796:IPR007694	4	A0A378TG64	691	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[92-124],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[329-392],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[464-686]
73d2adb9781cc0853f2fc8e09aba456261b247a4	PF14890-PF03796:IPR007694-PF14890	4	A0A6P0RJN0	844	PF14890{Intein_splicing}[334-437],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[438-838],PF14890{Intein_splicing}[614-782]
b523e9c1a49e72e829aa02a980a2674a2dcd4228	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF14890	4	A0A1Q7II22	582	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[5-105],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[179-574],PF14890{Intein_splicing}[389-476],PF14890{Intein_splicing}[479-518]
0a2d6e04da06a67a9bce8311e2d2136f8597d1f7	PF03796:IPR007694-PF05203:IPR007868-PF05204:IPR007869-PF03796:IPR007694	3	A0A519MFK3	448	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[40-73],PF05203{Hom_end_hint}:IPR007868{Hom_end_hint}[72-143],PF05204{Hom_end}:IPR007869{Homing_endonuc_PI-Sce}[272-353],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[381-448]
19ae8ed4a481acb1234466b23ffc2fb9788db52f	PF03796:IPR007694-PF07859:IPR013094	3	A0A0V0WSQ3	984	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[321-550],PF07859{Abhydrolase_3}:IPR013094{AB_hydrolase_3}[696-959]
2468af73d64571a99eadacfb378f6931e1c2e5df	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF03796:IPR007694-PF14890-PF14528:IPR004860	3	A0A7V9DQW1	825	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[22-123],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[201-236],PF14890{Intein_splicing}[281-439],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[440-608],PF14890{Intein_splicing}[617-704],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[739-808]
44ec1506495adfa0422a16ad1c13df662731b0f4	PF00772:IPR007693-PF03796:IPR007694-PF05203:IPR007868	3	A0A4Q3CA60	403	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[1-62],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[136-205],PF05203{Hom_end_hint}:IPR007868{Hom_end_hint}[168-239]
513c4140930d56dbbae28c693ab51144b0b27cdb	PF05203:IPR007868-PF05204:IPR007869-PF03796:IPR007694	3	A0A0F9WAN5	1052	PF05203{Hom_end_hint}:IPR007868{Hom_end_hint}[468-546],PF05204{Hom_end}:IPR007869{Homing_endonuc_PI-Sce}[670-733],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[800-1024]
54764ea6f04f904ce509c8b4a2d481a5c3fb7ae4	PF03796:IPR007694-PF14528:IPR004860	3	A0A1Q7Q782	695	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[92-300],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[512-598]
7c2ddb92708f4227c3658e44efa0c8af8ab7fda8	PF00772:IPR007693-PF03796:IPR007694-PF05204:IPR007869-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF03796:IPR007694	3	A0A1Q9V8C0	1208	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[23-124],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[199-231],PF05204{Hom_end}:IPR007869{Homing_endonuc_PI-Sce}[421-493],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[555-728],PF14890{Intein_splicing}[733-1149],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[937-1020],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1150-1205]
adbc12795dfe13b7af7018e859e5ce5506ae882c	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF00356:IPR000843-PF14528:IPR004860-PF03796:IPR007694	3	A0A7Y1ST89	908	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[2-103],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[177-209],PF14890{Intein_splicing}[224-679],PF00356{LacI}:IPR000843{HTH_LacI}[387-428],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[467-551],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[680-900]
c8b5cdd1f8b8c9ad9eefcd21922db0bd3afc622a	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF01381:IPR001387-PF14528:IPR004860-PF03796:IPR007694-PF14890	3	K9YJQ5	1094	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[14-114],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[188-220],PF14890{Intein_splicing}[227-716],PF01381{HTH_3}:IPR001387{Cro/C1-type_HTH}[411-453],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[506-588],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[717-1089],PF14890{Intein_splicing}[891-1034]
cba2ebd890feb0260a4fffd396f3dc914e733c20	PF08275:IPR013264-PF03796:IPR007694	3	A0A518B7E3	808	PF08275{DNAG_N}:IPR013264{DNAG_N}[139-225],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[503-696]
01a08b4412d8217878a5f3467472c4c5995cd57a	PF13614:IPR025669-PF03796:IPR007694	2	A0A3M4AH90	151	PF13614{AAA_31}:IPR025669{AAA_dom}[1-57],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[70-122]
108b68a429a835911f26a99de3dc2f1822fe9fe8	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF01381:IPR001387-PF14528:IPR004860	2	A0A3B8JS55	737	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[15-115],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[189-227],PF14890{Intein_splicing}[228-716],PF01381{HTH_3}:IPR001387{Cro/C1-type_HTH}[414-459],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[505-589]
288d081d5e1618337747b59b05bdd88c6b3df813	PF13662:IPR006171-PF13662:IPR006171-PF03796:IPR007694	2	A0A2Z7BC44	914	PF13662{Toprim_4}:IPR006171{TOPRIM_dom}[149-234],PF13662{Toprim_4}:IPR006171{TOPRIM_dom}[494-578],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[649-893]
3a83e3d50cce435f6ca38b64c56248d69ab12d86	PF00772:IPR007693-PF03796:IPR007694-PF01865:IPR018445	2	A0A9P6P392	686	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[16-117],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[196-451],PF01865{PhoU_div}:IPR018445{Put_Phosphate_transp_reg}[485-684]
3b94e7b31b7cbfa91a1391cc628b592e011fd0e8	PF03796:IPR007694-PF14528:IPR004860-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF03796:IPR007694	2	A0A1G6U2E5	1117	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[31-64],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[332-402],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[465-634],PF14890{Intein_splicing}[643-1058],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[847-929],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1059-1113]
3cbc83cb052ff3d712821fe3f3afbb4bcf64fc56	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF13560-PF14528:IPR004860-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF03796:IPR007694	2	A0A2T2W3U8	1361	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[15-115],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[189-222],PF14890{Intein_splicing}[228-716],PF13560{HTH_31}[401-456],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[507-589],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[717-882],PF14890{Intein_splicing}[889-1297],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1090-1168],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1298-1355]
47ce59c129894247120054374a7f589a291a8092	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF03796:IPR007694-PF14890-PF14528:IPR004860	2	A0A1Q7IR79	1226	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[12-113],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[187-231],PF14890{Intein_splicing}[232-627],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[424-499],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[628-800],PF14890{Intein_splicing}[803-1224],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1010-1093]
5bdc4d92ab9fd256b0b219acff0790fea15f16f0	PF08273:IPR013237-PF03796:IPR007694	2	A3ZUZ1	611	PF08273{Prim_Zn_Ribbon}:IPR013237{Phage_T7_Gp4_N}[33-71],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[340-581]
618e180ef26a3e125d39fa8509a7d1b5283db54e	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF03796:IPR007694-PF14890-PF03796:IPR007694	2	A0A1F3B2Q6	957	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[11-111],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[186-218],PF14890{Intein_splicing}[231-554],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[555-720],PF14890{Intein_splicing}[768-893],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[894-951]
64741f22a624bd7be5a5adb6f044571bf9fa2f47	PF00772:IPR007693-PF00772:IPR007693-PF03796:IPR007694-PF03796:IPR007694	2	A0A842UBN9	606	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[15-79],PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[136-204],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[313-452],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[493-603]
76d0b2f9ae709fce5bb71ff2e9cac6f0986d7a1c	PF21794:IPR048943-PF03796:IPR007694	2	A0A7L2ZVZ0	327	PF21794{RAD51D_N}:IPR048943{RAD51D_N}[1-60],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[82-270]
80b9dc9b2b5b97d6f3d4e3dc57a95150ddd2d181	PF03796:IPR007694-PF14890-PF03796:IPR007694	2	A0A800BU56	619	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[79-245],PF14890{Intein_splicing}[292-553],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[554-610]
8a7317484e2b9dbb95dbe4bcb6b99e2e01a8fa24	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF03796:IPR007694	2	A0A0S3TXB0	1139	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[15-115],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[189-221],PF14890{Intein_splicing}[229-477],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[478-650],PF14890{Intein_splicing}[653-1074],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[860-943],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1075-1130]
96ba7cb40bee0c617986187dc551265a1e726627	PF03796:IPR007694-PF07859:IPR013094-PF01749:IPR002652-PF00514:IPR000225-PF00514:IPR000225-PF00514:IPR000225-PF00514:IPR000225-PF00514:IPR000225-PF16186:IPR032413-PF07859:IPR013094-PF07859:IPR013094	2	A0A0V1LT62	1852	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[273-499],PF07859{Abhydrolase_3}:IPR013094{AB_hydrolase_3}[645-908],PF01749{IBB}:IPR002652{Importin-a_IBB}[946-1027],PF00514{Arm}:IPR000225{Armadillo}[1038-1078],PF00514{Arm}:IPR000225{Armadillo}[1080-1118],PF00514{Arm}:IPR000225{Armadillo}[1208-1246],PF00514{Arm}:IPR000225{Armadillo}[1249-1289],PF00514{Arm}:IPR000225{Armadillo}[1291-1330],PF16186{Arm_3}:IPR032413{Arm_3}[1383-1424],PF07859{Abhydrolase_3}:IPR013094{AB_hydrolase_3}[1523-1677],PF07859{Abhydrolase_3}:IPR013094{AB_hydrolase_3}[1733-1793]
98562700f107417a6dab83cbae5eb7d29f0c4d27	PF05204:IPR007869-PF03796:IPR007694	2	A0A843GGS9	797	PF05204{Hom_end}:IPR007869{Homing_endonuc_PI-Sce}[374-457],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[522-736]
ba9c8ff66ad9e38f04f53b3c854c28e5df5dbf14	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF03796:IPR007694	2	A0A511V6V5	876	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[10-111],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[185-390],PF14890{Intein_splicing}[396-810],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[501-555],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[601-681],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[811-865]
bfc6e2a02d0dcd5ade87525b21f44dd89614fd5a	PF01250:IPR000529-PF01281:IPR020070-PF03948:IPR020069-PF00772:IPR007693-PF03796:IPR007694-PF13481-PF13541	2	A0A812RL83	1157	PF01250{Ribosomal_S6}:IPR000529{Ribosomal_bS6}[1-83],PF01281{Ribosomal_L9_N}:IPR020070{Ribosomal_bL9_N}[155-201],PF03948{Ribosomal_L9_C}:IPR020069{Ribosomal_bL9_C}[218-300],PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[300-395],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[471-725],PF13481{AAA_25}[766-922],PF13541{ChlI}[1051-1130]
d1a4440d69002f571d105f936f4f59f00974f3f4	PF20066:IPR045517-PF03796:IPR007694	2	A0A2E9QMU1	306	PF20066{Glyoxalase_8}:IPR045517{Glyoxalase_8}[23-73],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[83-271]
df5dc34be8c8ef272eb304f5a4330ae55a3cd426	PF03796:IPR007694-PF03796:IPR007694-PF05728:IPR008886	2	R6NQW1	418	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[10-71],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[74-151],PF05728{UPF0227}:IPR008886{UPF0227/Esterase_YqiA}[231-325]
f1e019db306010665b71cc709423a7c2437170c0	PF01844:IPR002711-PF03796:IPR007694	2	A0A1Y4KYG8	363	PF01844{HNH}:IPR002711{HNH}[19-58],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[133-338]
fb0f82c36cff8f21e962b4dc41425b0a106b6101	PF14890-PF13560-PF14528:IPR004860-PF03796:IPR007694	2	A0A949FXT4	531	PF14890{Intein_splicing}[28-472],PF13560{HTH_31}[163-221],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[261-346],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[473-530]
fc27a8ed55a917abc7f659e5c504f8063156c1a4	PF13271:IPR025139-PF03796:IPR007694	2	A0A1I2G2P7	527	PF13271{DUF4062}:IPR025139{DUF4062}[8-90],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[222-481]
008cb1a5ea1fe304a4f03179df753607d7252f67	PF03796:IPR007694-PF13360:IPR002372	1	A0A0F9HLH4	270	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[31-183],PF13360{PQQ_2}:IPR002372{PQQ_repeat}[181-261]
04b9806ca454158d79e9d286ef8bd86e18dd3e46	PF00772:IPR007693-PF03796:IPR007694-PF05203:IPR007868-PF14528:IPR004860-PF03796:IPR007694-PF14890	1	K9YRK7	921	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[8-108],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[182-214],PF05203{Hom_end_hint}:IPR007868{Hom_end_hint}[214-284],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[420-484],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[550-916],PF14890{Intein_splicing}[724-860]
05722b33083a0a28840f1662d980281db05e189b	PF00772:IPR007693-PF03796:IPR007694-PF02195:IPR003115	1	A0A379U451	600	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[8-109],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[185-284],PF02195{ParBc}:IPR003115{ParB/Sulfiredoxin_dom}[318-380]
073ec85001fc66ebb1605253a1aa3f7ff0cd65d0	PF13456:IPR002156-PF14111:IPR025558-PF13662:IPR006171-PF03796:IPR007694	1	A0A484L5K5	1724	PF13456{RVT_3}:IPR002156{RNaseH_domain}[15-129],PF14111{DUF4283}:IPR025558{DUF4283}[220-323],PF13662{Toprim_4}:IPR006171{TOPRIM_dom}[1300-1384],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1454-1700]
075d7f75b74c8ba5447e1ecb66db6db3fee9fd8c	PF00772:IPR007693-PF03796:IPR007694-PF02575:IPR004401	1	A0A0G0YSE8	505	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[8-108],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[183-444],PF02575{YbaB_DNA_bd}:IPR004401{YbaB/EbfC}[446-504]
0a8a9cc0f00baa4c951ba92e4c94e8468c04e214	PF03796:IPR007694-PF20432:IPR046847-PF09722:IPR024467	1	A0A6G4WMI7	488	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[43-298],PF20432{Xre-like-HTH}:IPR046847{Xre-like_HTH}[371-430],PF09722{Xre_MbcA_ParS_C}:IPR024467{Xre/MbcA/ParS-like_toxin-bd}[435-485]
13ed173172385bc81efa9da7c4ad9806c028b8fc	PF03796:IPR007694-PF06068:IPR010339-PF17856:IPR041048	1	A0A1A6G3G3	417	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[53-136],PF06068{TIP49}:IPR010339{TIP49_P-loop}[175-318],PF17856{TIP49_C}:IPR041048{RuvB-like_C}[324-389]
1547aa8b089839c662f721586a3cc02f0bb8dc1f	PF00011:IPR002068-PF00625:IPR008145-PF07992:IPR023753-PF00772:IPR007693-PF03796:IPR007694-PF00933:IPR001764	1	A0A9Q0N809	1551	PF00011{HSP20}:IPR002068{A-crystallin/Hsp20_dom}[55-144],PF00625{Guanylate_kin}:IPR008145{GK/Ca_channel_bsu}[388-448],PF07992{Pyr_redox_2}:IPR023753{FAD/NAD-binding_dom}[558-728],PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[838-939],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1016-1252],PF00933{Glyco_hydro_3}:IPR001764{Glyco_hydro_3_N}[1263-1528]
1ade041101422d914b2b9a4d132a5ab91228a779	PF07733:IPR011708-PF03796:IPR007694-PF03796:IPR007694	1	A0A3C1UWL2	612	PF07733{DNA_pol3_alpha}:IPR011708{DNA_pol3_alpha_NTPase_dom}[25-195],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[383-436],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[473-604]
1bf06b279ec33ab5384f8261665d76ebd4ef1d3d	PF00106:IPR002347-PF13155-PF03796:IPR007694	1	A0A812UVF9	1278	PF00106{adh_short}:IPR002347{SDR_fam}[43-244],PF13155{Toprim_2}[779-867],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[918-1177]
1ed48f9e10b11db76f54e27cef089e5d939ef43e	PF01751:IPR006171-PF00986:IPR002288-PF00521:IPR002205-PF03796:IPR007694	1	A0A178U6M0	1685	PF01751{Toprim}:IPR006171{TOPRIM_dom}[451-552],PF00986{DNA_gyraseB_C}:IPR002288{DNA_gyrase_B_C}[602-660],PF00521{DNA_topoisoIV}:IPR002205{Topo_IIA_dom_A}[761-1181],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1418-1611]
1fdb4d5647476a59d6174fd73417a0b75f5ae490	PF03796:IPR007694-PF13306:IPR026906-PF13306:IPR026906	1	A0A1I5IXU4	760	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[6-240],PF13306{LRR_5}:IPR026906{LRR_5}[533-651],PF13306{LRR_5}:IPR026906{LRR_5}[709-758]
226d359579082dbd03e49a1a7144b691d2626645	PF03796:IPR007694-PF13155	1	A0A8S1INH0	662	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[125-309],PF13155{Toprim_2}[508-597]
293ce19a0982d7def50ffde6e765e562bfb579e6	PF00772:IPR007693-PF03796:IPR007694-PF03796:IPR007694-PF14890-PF03796:IPR007694	1	K6UZ80	1114	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[37-139],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[215-248],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[523-695],PF14890{Intein_splicing}[700-1054],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1055-1109]
2bdb513ffa34e25b31eb6b8ed5d0a0160c55aef9	PF03796:IPR007694-PF06574:IPR015864-PF01687:IPR015865	1	A0A968WID3	289	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[15-100],PF06574{FAD_syn}:IPR015864{FAD_synthase}[25-146],PF01687{Flavokinase}:IPR015865{Riboflavin_kinase_bac/euk}[163-286]
31c31952e14290040b1e431b61be8d25a2bb3750	PF01555:IPR002941-PF14890-PF14528:IPR004860-PF03796:IPR007694	1	A0A1V5HYL0	1115	PF01555{N6_N4_Mtase}:IPR002941{DNA_methylase_N4/N6}[50-110],PF14890{Intein_splicing}[456-828],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[650-713],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[893-1065]
35a4972e1681e84a363b784470ccad39b47587d6	PF13730-PF00772:IPR007693-PF03796:IPR007694	1	A0AA38XUB9	961	PF13730{HTH_36}[9-62],PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[258-358],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[433-677]
365e2faf775d5dada68a597d408eac82c023f4e1	PF03796:IPR007694-PF03796:IPR007694-PF17657:IPR040982	1	A0A9D9HRS0	346	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[10-69],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[73-147],PF17657{DNA_pol3_finger}:IPR040982{DNA_pol3_finger}[207-306]
37059e1cfa012f4c77a81a16539fae5a24c2f6be	PF00772:IPR007693-PF03796:IPR007694-PF00436:IPR000424	1	A0A1A9UKE6	595	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[22-123],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[201-437],PF00436{SSB}:IPR000424{Primosome_PriB/ssb}[444-531]
37db7bff3801ffd5da4516567af4b3d37c43f7e7	PF07669:IPR011639-PF03796:IPR007694-PF19637:IPR046138	1	R5BAJ3	466	PF07669{Eco57I}:IPR011639{MethylTrfase_TaqI-like_dom}[96-195],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[286-386],PF19637{DUF6140}:IPR046138{DUF6140}[397-458]
382fcf526e28a983d5f9eeb9bdfc27b4728fe4de	PF00772:IPR007693-PF03796:IPR007694-PF14890-PF14528:IPR004860-PF14890-PF03796:IPR007694-PF14890	1	A0A916R7J2	1771	PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[7-107],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[181-216],PF14890{Intein_splicing}[220-477],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[344-430],PF14890{Intein_splicing}[1075-1356],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1357-1757],PF14890{Intein_splicing}[1532-1701]
383da3291fb975e1feda480bd0a2ca889ac56050	PF01695:IPR002611-PF03796:IPR007694-PF01555:IPR002941	1	A0A077ZJZ7	1088	PF01695{IstB_IS21}:IPR002611{IstB_ATP-bd}[124-239],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[437-682],PF01555{N6_N4_Mtase}:IPR002941{DNA_methylase_N4/N6}[765-1076]
3bcc74835f96efb62c241dc394e2e665fb986514	PF02467:IPR034768-PF00271:IPR001650-PF01555:IPR002941-PF00772:IPR007693-PF03796:IPR007694	1	A0AA88H5A0	1889	PF02467{Whib}:IPR034768{4FE4S_WBL}[27-89],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[863-959],PF01555{N6_N4_Mtase}:IPR002941{DNA_methylase_N4/N6}[1050-1360],PF00772{DnaB}:IPR007693{DNA_helicase_DnaB-like_N}[1399-1495],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1566-1744]
3e2bf47dd6caf7e1a8f07b9dd3dc287f8faf3e09	PF14890-PF13392:IPR003615-PF03796:IPR007694	1	A0A431IEC3	608	PF14890{Intein_splicing}[85-338],PF13392{HNH_3}:IPR003615{HNH_nuc}[260-288],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[339-546]
3fb326ebc27a3459439f1a2c77c0cefd1ddcc04b	PF03796:IPR007694-PF04266:IPR007374	1	A0A1Z4QU39	250	PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[1-91],PF04266{ASCH}:IPR007374{ASCH_domain}[107-200]
4073bc2998003ae5ae3f919888d9bb3470bcf883	PF08719:IPR012816-PF03796:IPR007694-PF03796:IPR007694	1	U2MDM0	390	PF08719{NADAR}:IPR012816{NADAR}[15-150],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[159-217],PF03796{DnaB_C}:IPR007694{DNA_helicase_DnaB-like_C}[238-379]
