IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
63264913f4c9ddb7bd7176ac955383400161ec4e	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF03652:IPR005227-PF01018:IPR006169-PF01926:IPR006073	1	A0A6A6K0K3	857	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[78-142],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[146-466],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[475-600],PF03652{RuvX}:IPR005227{YqgF}[602-688],PF01018{GTP1_OBG}:IPR006169{GTP1_OBG_dom}[682-732],PF01926{MMR_HSR1}:IPR006073{GTP-bd}[736-826]
63ad06d0d7666aee8e763e6563a8801ed10f267e	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A097QSP7	1727	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-93],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[114-268],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[271-323],PF14890{Intein_splicing}[363-755],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[449-530],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[555-624],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[757-1589],PF14890{Intein_splicing}[976-1278],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1133-1224]
63e9c6dbe1cf03c49a618c6b5acb067413b63c06	PF03477:IPR005144-PF00317:IPR013509-PF07591	1	A0A972S0A2	372	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[3-86],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[136-210],PF07591{PT-HINT}[223-358]
66f177c8ad8d975d0bfc6fb75d036fa1bfa5dde8	PF07019:IPR029008-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A1J4MFT7	886	PF07019{EMC6}:IPR029008{EMC6-like}[21-82],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[90-169],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[222-292],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[296-820]
69b20892ae2f1543cab871a524e417b50e87b7ce	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF00462:IPR002109	1	A0A6C0EHX6	1238	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[122-192],PF14890{Intein_splicing}[229-556],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[558-1208],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[806-859]
6a3a9cb305fff36ff4c2ce987f3ca5df83bf4a62	PF07647:IPR001660-PF16533:IPR032393-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A836CUT9	1456	PF07647{SAM_2}:IPR001660{SAM}[129-192],PF16533{SOAR}:IPR032393{SOAR}[339-439],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[673-754],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[807-877],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[881-1403]
6ac4c7e82f36c085a3352f6cf77cfb298e7ccdc7	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14527:IPR039518-PF14528:IPR004860-PF02867:IPR000788-PF12637:IPR024434	1	A0A661X758	1085	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[5-86],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[89-750],PF14890{Intein_splicing}[307-615],PF14527{LAGLIDADG_WhiA}:IPR039518{WhiA_LAGLIDADG_dom}[378-430],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[469-557],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[753-898],PF12637{TSCPD}:IPR024434{TSCPD_dom}[936-1025]
6ca6d7353f12e4d7c1f1a161ac3bb7a025131a64	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF09062:IPR015147-PF14528:IPR004860-PF09061:IPR015146-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	Q9UYA0	2122	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-93],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[114-268],PF14890{Intein_splicing}[309-700],PF09062{Endonuc_subdom}:IPR015147{PI-PfuI_intein_endonucl_subdom}[430-464],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[485-560],PF09061{Stirrup}:IPR015146{RNR_stirrup}[582-660],PF14890{Intein_splicing}[737-1156],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[849-932],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[956-1025],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1157-1990],PF14890{Intein_splicing}[1377-1679],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1534-1625]
6d49dab3162e20e6f543198f6e56637d5e9b1874	PF00317:IPR013509-PF02867:IPR000788-PF04419:IPR007513	1	A0A195EUL4	833	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[112-182],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[186-707],PF04419{SERF-like_N}:IPR007513{SERF-like_N}[769-805]
6fe315290f44ad154ceff2db6a92ac201e9b97b4	PF03477:IPR005144-PF07638:IPR053812-PF00317:IPR013509-PF02867:IPR000788	1	A0A962HID5	962	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[31-127],PF07638{Sigma70_ECF}:IPR053812{HTH_Sigma70_ECF-like}[127-207],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[292-364],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[369-904]
71010e9b54e81d85f999324a9cb8315b3e88c7c5	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02732:IPR006166-PF21292	1	A0A7G2E808	1328	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-757],PF02732{ERCC4}:IPR006166{ERCC4_domain}[1039-1188],PF21292{EME1-MUS81_C}[1227-1298]
714dbda7c19a0df00e6787eb20da120085d4f98a	PF08343:IPR013554-PF00317:IPR013509-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788	1	A0A978CWQ6	605	PF08343{RNR_N}:IPR013554{RNR_N}[4-85],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[87-158],PF14890{Intein_splicing}[196-574],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[332-404],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[432-486],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[575-605]
72700b7937e11a28a5735d9bc90c7d70d2f6e4bc	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A6V8PXX4	937	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[9-98],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[106-186],PF14890{Intein_splicing}[258-645],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[445-518],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[646-931]
72d6510665a0a42be5847c274c37a38f4d2b6f4a	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788	1	A0A7C1FWD9	2032	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[24-102],PF14890{Intein_splicing}[142-501],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[502-1232],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[902-990],PF14890{Intein_splicing}[1283-1669],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1470-1547],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1670-1810]
7345418051978d83ec0bc73e18ec2a5ba0a7e350	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00153:IPR018108-PF00153:IPR018108-PF00153:IPR018108	1	R9AMV3	1242	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-92],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[145-215],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[219-740],PF00153{Mito_carr}:IPR018108{Mitochondrial_sb/sol_carrier}[891-978],PF00153{Mito_carr}:IPR018108{Mitochondrial_sb/sol_carrier}[987-1073],PF00153{Mito_carr}:IPR018108{Mitochondrial_sb/sol_carrier}[1080-1114]
74fcbb6d4efcdc06a3db17ed484337f2be6f8ece	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00505:IPR009071	1	A0A507F4G9	873	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-87],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[140-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[218-718],PF00505{HMG_box}:IPR009071{HMG_box_dom}[783-850]
762610f5f698e5bef25ea4ef9406bae7d60cfa35	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF14528:IPR004860	1	A0A7V5BPQ7	1684	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[22-100],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[103-995],PF14890{Intein_splicing}[333-701],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[544-640],PF14890{Intein_splicing}[1010-1439],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1129-1194],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1225-1295]
77e3939bb2f920699b4680e5838989ceb194dda9	PF13847:IPR025714-PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788	1	A0A1A9VJL8	727	PF13847{Methyltransf_31}:IPR025714{Methyltranfer_dom}[54-159],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[176-241],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[245-565],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[574-689]
7c892b828747aea43784012082f8a262c7ed07df	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788	1	H5SAM1	1294	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[25-104],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[107-499],PF14890{Intein_splicing}[534-937],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[632-698],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[736-814],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[938-1078]
7ffcea37778c8ddbc645005caf44306945e398b9	PF06991:IPR009730-PF06991:IPR009730-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A2P6TDD1	1184	PF06991{MFAP1}:IPR009730{MFAP1_C}[157-263],PF06991{MFAP1}:IPR009730{MFAP1_C}[285-341],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[343-430],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[484-554],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[558-1108]
812d9aee19801601ce4a8924865de001faa10f01	PF00317:IPR013509-PF02867:IPR000788-PF00186:IPR001796	1	A0A7R9BYZ2	673	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[127-199],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[204-277],PF00186{DHFR_1}:IPR001796{DHFR_dom}[505-670]
819523828641c9dad5f7e4c29460c50bb5d25165	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788	1	A0A534K2J7	1649	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[22-103],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[107-180],PF14890{Intein_splicing}[233-628],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[411-493],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[629-1290],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[995-1094],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1291-1438]
8215ac1fd56b71c531848eddd67d3f528cae35d1	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF12637:IPR024434	1	A0A2H0CE31	1196	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[13-94],PF14890{Intein_splicing}[145-553],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[352-425],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[554-996],PF12637{TSCPD}:IPR024434{TSCPD_dom}[1051-1137]
85059f5981a7ee874e78fe8d1139e216466bcfeb	PF17917:IPR041373-PF17921:IPR041588-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF13358:IPR038717-PF02867:IPR000788	1	A0AAE0QLW1	1445	PF17917{RT_RNaseH}:IPR041373{RT_RNaseH}[2-99],PF17921{Integrase_H2C2}:IPR041588{Integrase_H2C2}[173-231],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[529-611],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[664-734],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[738-872],PF13358{DDE_3}:IPR038717{Tc1-like_DDE_dom}[922-984],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[989-1390]
8530509247642c8af339c94f49ee88597554301c	PF01055:IPR000322-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A813HM11	1120	PF01055{Glyco_hydro_31_2nd}:IPR000322{Glyco_hydro_31_TIM}[1-228],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[320-407],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[460-530],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[534-1063]
8b78c7d7cacd1ec290d53e0d74584b69a7a3251d	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF14528:IPR004860	1	A0A7J2NRS3	780	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[8-97],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[118-272],PF14890{Intein_splicing}[322-778],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[551-631]
8efd7a786f98dba71e7b47f41dab64b956aed051	PF00317:IPR013509-PF14890-PF14527:IPR039518-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860	1	A0A8T4SRP1	2439	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[10-142],PF14890{Intein_splicing}[577-981],PF14527{LAGLIDADG_WhiA}:IPR039518{WhiA_LAGLIDADG_dom}[695-759],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[794-866],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[982-1028],PF14890{Intein_splicing}[1082-1480],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1266-1347],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1481-2256],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1798-1859]
8f14430b6283e61c1baeac4619fa471c7d306575	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF12637:IPR024434	1	A0A1G1MET9	1238	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[5-86],PF14890{Intein_splicing}[177-592],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[266-340],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[365-429],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[593-1035],PF12637{TSCPD}:IPR024434{TSCPD_dom}[1091-1171]
8f7f9f32888ed7aa63e3c202dcdf889e079efd37	PF00317:IPR013509-PF14890-PF13384-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A238VZH6	1878	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[31-171],PF14890{Intein_splicing}[241-665],PF13384{HTH_23}[320-355],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[524-602],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[666-1608],PF14890{Intein_splicing}[913-1269],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1112-1208]
90ce51fc00d4fcf539b6b03496c5278c167b45e1	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF00293:IPR000086	1	A0A397VNH6	1021	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[57-135],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[143-266],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[268-580],PF00293{NUDIX}:IPR000086{NUDIX_hydrolase_dom}[690-776]
91f26dc888565a60fb729ff65172b1dcd7d379be	PF14771:IPR028011-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A813IRX1	2085	PF14771{DUF4476}:IPR028011{DUF4476}[69-146],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1285-1357],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[1410-1479],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1484-2012]
921263a592e43d3d655e5e690e8227f7498b8b16	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF14527:IPR039518-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A7L4R975	1529	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-94],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[111-192],PF14890{Intein_splicing}[258-701],PF14527{LAGLIDADG_WhiA}:IPR039518{WhiA_LAGLIDADG_dom}[374-415],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[475-551],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[702-1492],PF14890{Intein_splicing}[892-1204],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1051-1146]
92405ace4dd5d034f92dbb05f1879dba7fd784f5	PF14974:IPR026317-PF03638:IPR005172-PF03638:IPR005172-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A8J2X2V0	1671	PF14974{P_C10}:IPR026317{P_C10}[16-112],PF03638{TCR}:IPR005172{CRC}[702-734],PF03638{TCR}:IPR005172{CRC}[756-791],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[872-959],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[1013-1083],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1087-1612]
924a1a25fb409ce31adb3362e6ea509374ff1188	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14527:IPR039518-PF14528:IPR004860	1	A0A7C4M5W8	791	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[10-99],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[121-277],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[280-467],PF14527{LAGLIDADG_WhiA}:IPR039518{WhiA_LAGLIDADG_dom}[600-648],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[684-779]
942b81d77e55df5f34a00d6c0e9826fc7ef844af	PF11307:IPR021458-PF00268:IPR000358-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A812YHU2	1219	PF11307{DUF3109}:IPR021458{DUF3109}[1-168],PF00268{Ribonuc_red_sm}:IPR000358{RNR_small_fam}[168-435],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[464-535],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[590-659],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[663-1187]
94608ccbaad0ffc0f54ee67bd8c6ab18699802ba	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF02867:IPR000788	1	A0A350MTM0	1358	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[9-97],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[112-193],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[196-382],PF14890{Intein_splicing}[404-740],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[593-686],PF14890{Intein_splicing}[804-1111],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[973-1050],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1112-1230],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1236-1357]
96c5659d56ed1235ab01aaf815d37bebb05f5a50	PF04117:IPR007248-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0AAV2JD60	1004	PF04117{Mpv17_PMP22}:IPR007248{Mpv17_PMP22}[105-164],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[212-300],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[354-423],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[427-949]
970d5dd76547d0f85b83480af0dd18dbee6e62f5	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF00462:IPR002109-PF02867:IPR000788	1	A0A6C0ELY2	1654	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[7-90],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[144-213],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[217-289],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[511-567],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[644-1201],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1016-1070],PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[1197-1259],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1266-1620]
99ea8e1dd767fddf9c634cd82dda0138ae70f250	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF04502:IPR007590	1	A0A418B698	1045	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-737],PF04502{Saf4_Yju2}:IPR007590{Saf4/Yju2}[781-1002]
9bf3aa5bf0813e7135d66f8124e106569d33e3a1	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860	1	A0A6G6XQG3	1580	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-86],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[139-209],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[213-284],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[285-349],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[511-557],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[644-1523],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1018-1078]
9d323302ac740b86fb55421b8ea193e94e2d66dd	PF00462:IPR002109-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14528:IPR004860	1	A0A1W5PTL2	1162	PF00462{Glutaredoxin}:IPR002109{Glutaredoxin}[3-60],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[77-163],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[213-291],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[295-1133],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[689-773]
9df4a407bdcae853b781d832dbb6c52bb8f910c5	PF00317:IPR013509-PF02867:IPR000788-PF01725:IPR002637-PF00317:IPR013509-PF02867:IPR000788	1	A0A947VWF8	1606	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[12-91],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[95-569],PF01725{Ham1p_like}:IPR002637{RdgB/HAM1}[600-786],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[799-868],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[889-1372]
9f858ff56e478c92d975bc672e6bc0577df9fad8	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF13499:IPR002048-PF00036:IPR002048	1	A0A1V2LJQ7	1078	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-741],PF13499{EF-hand_7}:IPR002048{EF_hand_dom}[881-943],PF00036{EF-hand_1}:IPR002048{EF_hand_dom}[955-982]
a0e8e183debe3fddf3164d9c20fa23b2108ba1d6	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788	1	A0A7C5TQ52	1650	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[21-92],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[367-414],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[568-787],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1128-1202],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1267-1585]
a0ea27ee83f41e1dad311241b96f2f6fc8d10a22	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF08646:IPR013955	1	A0A3L6S3C4	1326	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-757],PF08646{Rep_fac-A_C}:IPR013955{Rep_factor-A_C}[1044-1160]
a143b8ec7ae559a7ecd7d8aa3e7e7e4ad98bfcc1	PF08343:IPR013554-PF08343:IPR013554-PF00317:IPR013509-PF02867:IPR000788	1	A0A841C7P9	762	PF08343{RNR_N}:IPR013554{RNR_N}[11-48],PF08343{RNR_N}:IPR013554{RNR_N}[77-116],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[118-190],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[195-740]
